COMBUSTIBLE,ESTADO,FECHA_DE_REGISTRO,CLASE,SERVICIO,MUNICIPIO,DEPARTAMENTO,CANTIDAD,PM25,PM10,NO2,CO
GASOLINA,ACTIVO,2022,CAMIONETA,PARTICULAR,COPACABANA,ANTIOQUIA,26,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PARTICULAR,COPACABANA,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,CUATRIMOTO,PARTICULAR,COPACABANA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PARTICULAR,COPACABANA,ANTIOQUIA,35,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,PARTICULAR,COPACABANA,ANTIOQUIA,799,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PÚBLICO,COPACABANA,ANTIOQUIA,6,,,,
DIESEL,ACTIVO,2022,BUS,PÚBLICO,COPACABANA,ANTIOQUIA,7,,,,
GASOLINA,ACTIVO,2022,BUSETA,PÚBLICO,COPACABANA,ANTIOQUIA,1,,,,
DIESEL,ACTIVO,2022,CAMION,PÚBLICO,COPACABANA,ANTIOQUIA,13,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PÚBLICO,COPACABANA,ANTIOQUIA,11,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PÚBLICO,COPACABANA,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PÚBLICO,COPACABANA,ANTIOQUIA,26,,,,
DIESEL,ACTIVO,2022,VOLQUETA,PÚBLICO,COPACABANA,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,AUTOHORMIGONERA,NO REGISTRA,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,BULDOZER,NO REGISTRA,ENVIGADO,ANTIOQUIA,16,,,,
GASOLINA,ACTIVO,2022,CAMIÓN,NO REGISTRA,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CAMIÓN GRÚA,NO REGISTRA,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CARGADOR,NO REGISTRA,ENVIGADO,ANTIOQUIA,36,,,,
GASOLINA,ACTIVO,2022,CARGADORA FRONTAL,NO REGISTRA,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CARRETILLA ELEVADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,COMPACTADOR,NO REGISTRA,ENVIGADO,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,DUMPER (VOLQUETA ARTICULADA),NO REGISTRA,ENVIGADO,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,EXCAVADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,318,,,,
GASOLINA,ACTIVO,2022,MANIPULADOR TELESCOPICO,NO REGISTRA,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MAQUINA BARREDORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MINI EXCAVADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,45,,,,
GASOLINA,ACTIVO,2022,MINICARGADOR,NO REGISTRA,ENVIGADO,ANTIOQUIA,48,,,,
GASOLINA,ACTIVO,2022,MONTACARGAS,NO REGISTRA,ENVIGADO,ANTIOQUIA,29,,,,
GASOLINA,ACTIVO,2022,MOTONIVELADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,PAVIMENTADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,PERFORADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,REMOLQUE,NO REGISTRA,ENVIGADO,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,RETROCARGADOR,NO REGISTRA,ENVIGADO,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,RETROEXCAVADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,59,,,,
GASOLINA,ACTIVO,2022,SEMIREMOLQUE,NO REGISTRA,ENVIGADO,ANTIOQUIA,274,,,,
GASOLINA,ACTIVO,2022,TRACTOR,NO REGISTRA,ENVIGADO,ANTIOQUIA,38,,,,
GASOLINA,ACTIVO,2022,VIBROCOMPACTADORA,NO REGISTRA,ENVIGADO,ANTIOQUIA,18,,,,
GASOLINA,ACTIVO,2022,BUSETA,OFICIAL,ENVIGADO,ANTIOQUIA,1,,,,
DIESEL,ACTIVO,2022,CAMION,OFICIAL,ENVIGADO,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,OFICIAL,ENVIGADO,ANTIOQUIA,17,,,,
GASOLINA,ACTIVO,2022,CAMPERO,OFICIAL,ENVIGADO,ANTIOQUIA,1,,,,
DIESEL,ACTIVO,2022,VOLQUETA,OFICIAL,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,5076,,,,
GASOLINA,ACTIVO,2022,BUSETA,PARTICULAR,ENVIGADO,ANTIOQUIA,2,,,,
DIESEL,ACTIVO,2022,CAMION,PARTICULAR,ENVIGADO,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PARTICULAR,ENVIGADO,ANTIOQUIA,4962,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PARTICULAR,ENVIGADO,ANTIOQUIA,983,,,,
GASOLINA,ACTIVO,2022,CICLOMOTOR,PARTICULAR,ENVIGADO,ANTIOQUIA,46,,,,
GASOLINA,ACTIVO,2022,CUADRICICLO,PARTICULAR,ENVIGADO,ANTIOQUIA,27,,,,
GASOLINA,ACTIVO,2022,CUATRIMOTO,PARTICULAR,ENVIGADO,ANTIOQUIA,25,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PARTICULAR,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PARTICULAR,ENVIGADO,ANTIOQUIA,282,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,PARTICULAR,ENVIGADO,ANTIOQUIA,9739,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PARTICULAR,ENVIGADO,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PÚBLICO,ENVIGADO,ANTIOQUIA,57,,,,
DIESEL,ACTIVO,2022,BUS,PÚBLICO,ENVIGADO,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,BUSETA,PÚBLICO,ENVIGADO,ANTIOQUIA,4,,,,
DIESEL,ACTIVO,2022,CAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,446,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PÚBLICO,ENVIGADO,ANTIOQUIA,670,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PÚBLICO,ENVIGADO,ANTIOQUIA,43,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PÚBLICO,ENVIGADO,ANTIOQUIA,11,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PÚBLICO,ENVIGADO,ANTIOQUIA,37,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,173,,,,
DIESEL,ACTIVO,2022,VOLQUETA,PÚBLICO,ENVIGADO,ANTIOQUIA,54,,,,
GASOLINA,ACTIVO,2022,BULDOZER,NO REGISTRA,GIRARDOTA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,EXCAVADORA,NO REGISTRA,GIRARDOTA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,JUMBO DE PERFORACION,NO REGISTRA,GIRARDOTA,ANTIOQUIA,7,,,,
GASOLINA,ACTIVO,2022,MINI EXCAVADORA,NO REGISTRA,GIRARDOTA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,MINICARGADOR,NO REGISTRA,GIRARDOTA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,MONTACARGAS,NO REGISTRA,GIRARDOTA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,MOTONIVELADORA,NO REGISTRA,GIRARDOTA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,PERFORADORA,NO REGISTRA,GIRARDOTA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,RETROCARGADOR,NO REGISTRA,GIRARDOTA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,RETROEXCAVADORA,NO REGISTRA,GIRARDOTA,ANTIOQUIA,9,,,,
GASOLINA,ACTIVO,2022,SEMIREMOLQUE,NO REGISTRA,GIRARDOTA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,VIBROCOMPACTADORA,NO REGISTRA,GIRARDOTA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,VOLCO,NO REGISTRA,GIRARDOTA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,OFICIAL,GIRARDOTA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PARTICULAR,GIRARDOTA,ANTIOQUIA,24,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,15,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PARTICULAR,GIRARDOTA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PARTICULAR,GIRARDOTA,ANTIOQUIA,62,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,1822,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PÚBLICO,GIRARDOTA,ANTIOQUIA,8,,,,
DIESEL,ACTIVO,2022,BUS,PÚBLICO,GIRARDOTA,ANTIOQUIA,2,,,,
DIESEL,ACTIVO,2022,CAMION,PÚBLICO,GIRARDOTA,ANTIOQUIA,9,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,10,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PÚBLICO,GIRARDOTA,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PÚBLICO,GIRARDOTA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PÚBLICO,GIRARDOTA,ANTIOQUIA,14,,,,
DIESEL,ACTIVO,2022,VOLQUETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,AUTOHORMIGONERA,NO REGISTRA,ITAGUI,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,BULDOZER,NO REGISTRA,ITAGUI,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,CARGADOR,NO REGISTRA,ITAGUI,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,COMPACTADOR,NO REGISTRA,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,EXCAVADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,28,,,,
GASOLINA,ACTIVO,2022,GRUA,NO REGISTRA,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MINI EXCAVADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,MINICARGADOR,NO REGISTRA,ITAGUI,ANTIOQUIA,8,,,,
GASOLINA,ACTIVO,2022,MONTACARGAS,NO REGISTRA,ITAGUI,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,MOTONIVELADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,PAVIMENTADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,RETROCARGADOR,NO REGISTRA,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,RETROEXCAVADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,23,,,,
GASOLINA,ACTIVO,2022,SEMIREMOLQUE,NO REGISTRA,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,TRACTOR,NO REGISTRA,ITAGUI,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,VIBROCOMPACTADORA,NO REGISTRA,ITAGUI,ANTIOQUIA,8,,,,
DIESEL,ACTIVO,2022,BUS,OFICIAL,ITAGUI,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,OFICIAL,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,OFICIAL,ITAGUI,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PARTICULAR,ITAGUI,ANTIOQUIA,62,,,,
DIESEL,ACTIVO,2022,CAMION,PARTICULAR,ITAGUI,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PARTICULAR,ITAGUI,ANTIOQUIA,26,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PARTICULAR,ITAGUI,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,CICLOMOTOR,PARTICULAR,ITAGUI,ANTIOQUIA,55,,,,
GASOLINA,ACTIVO,2022,CUADRICICLO,PARTICULAR,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PARTICULAR,ITAGUI,ANTIOQUIA,128,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,3948,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PÚBLICO,ITAGUI,ANTIOQUIA,21,,,,
DIESEL,ACTIVO,2022,CAMION,PÚBLICO,ITAGUI,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PÚBLICO,ITAGUI,ANTIOQUIA,8,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PÚBLICO,ITAGUI,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOHORMIGONERA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,BULDOZER,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,7,,,,
GASOLINA,ACTIVO,2022,CARGADOR,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,18,,,,
GASOLINA,ACTIVO,2022,COMPACTADOR,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,9,,,,
GASOLINA,ACTIVO,2022,CRIBAS,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,DUMPER (VOLQUETA ARTICULADA),NO REGISTRA,LA ESTRELLA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,EXCAVADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,167,,,,
GASOLINA,ACTIVO,2022,GRUA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,HORMIGONERA PARA TÚNELES,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,MANIPULADOR TELESCOPICO,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,MINI EXCAVADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,21,,,,
GASOLINA,ACTIVO,2022,MINICARGADOR,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,11,,,,
GASOLINA,ACTIVO,2022,MONTACARGAS,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,17,,,,
GASOLINA,ACTIVO,2022,MOTONIVELADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,PAVIMENTADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,PERFORADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,20,,,,
GASOLINA,ACTIVO,2022,RETROCARGADOR,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,RETROEXCAVADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,44,,,,
GASOLINA,ACTIVO,2022,SEMIREMOLQUE,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,8,,,,
GASOLINA,ACTIVO,2022,TRACTOR,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,TRACTOR SOBRE ORUGA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,TRITURADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,VIBROCOMPACTADORA,NO REGISTRA,LA ESTRELLA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,OFICIAL,LA ESTRELLA,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,OFICIAL,LA ESTRELLA,ANTIOQUIA,1,,,,
DIESEL,ACTIVO,2022,VOLQUETA,OFICIAL,LA ESTRELLA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PARTICULAR,LA ESTRELLA,ANTIOQUIA,157,,,,
GASOLINA,ACTIVO,2022,BUSETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1,,,,
DIESEL,ACTIVO,2022,CAMION,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,55,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,8,,,,
GASOLINA,ACTIVO,2022,CICLOMOTOR,PARTICULAR,LA ESTRELLA,ANTIOQUIA,152,,,,
GASOLINA,ACTIVO,2022,CUADRICICLO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CUATRIMOTO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PARTICULAR,LA ESTRELLA,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,387,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,21577,,,,
GASOLINA,ACTIVO,2022,TRICIMOTO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PÚBLICO,LA ESTRELLA,ANTIOQUIA,18,,,,
GASOLINA,ACTIVO,2022,BUSETA,PÚBLICO,LA ESTRELLA,ANTIOQUIA,2,,,,
DIESEL,ACTIVO,2022,CAMION,PÚBLICO,LA ESTRELLA,ANTIOQUIA,56,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PÚBLICO,LA ESTRELLA,ANTIOQUIA,21,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PÚBLICO,LA ESTRELLA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PÚBLICO,LA ESTRELLA,ANTIOQUIA,117,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PÚBLICO,LA ESTRELLA,ANTIOQUIA,69,,,,
DIESEL,ACTIVO,2022,VOLQUETA,PÚBLICO,LA ESTRELLA,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,MINICARGADOR,NO REGISTRA,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MONTACARGAS,NO REGISTRA,MEDELLIN,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,OFICIAL,MEDELLIN,ANTIOQUIA,1,,,,
DIESEL,ACTIVO,2022,BUS,OFICIAL,MEDELLIN,ANTIOQUIA,3,,,,
DIESEL,ACTIVO,2022,CAMION,OFICIAL,MEDELLIN,ANTIOQUIA,13,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,OFICIAL,MEDELLIN,ANTIOQUIA,17,,,,
GASOLINA,ACTIVO,2022,CAMPERO,OFICIAL,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MICROBUS,OFICIAL,MEDELLIN,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,OFICIAL,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,OFICIAL,MEDELLIN,ANTIOQUIA,56,,,,
DIESEL,ACTIVO,2022,VOLQUETA,OFICIAL,MEDELLIN,ANTIOQUIA,4,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,8766,,,,
DIESEL,ACTIVO,2022,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,7529,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,1521,,,,
GASOLINA,ACTIVO,2022,CICLOMOTOR,PARTICULAR,MEDELLIN,ANTIOQUIA,114,,,,
GASOLINA,ACTIVO,2022,CUADRICICLO,PARTICULAR,MEDELLIN,ANTIOQUIA,19,,,,
GASOLINA,ACTIVO,2022,CUATRIMOTO,PARTICULAR,MEDELLIN,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PARTICULAR,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PARTICULAR,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,436,,,,
DIESEL,ACTIVO,2022,VOLQUETA,PARTICULAR,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PÚBLICO,MEDELLIN,ANTIOQUIA,379,,,,
DIESEL,ACTIVO,2022,BUS,PÚBLICO,MEDELLIN,ANTIOQUIA,36,,,,
GASOLINA,ACTIVO,2022,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,2,,,,
DIESEL,ACTIVO,2022,CAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,109,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PÚBLICO,MEDELLIN,ANTIOQUIA,136,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PÚBLICO,MEDELLIN,ANTIOQUIA,11,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PÚBLICO,MEDELLIN,ANTIOQUIA,2,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PÚBLICO,MEDELLIN,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,2,,,,
DIESEL,ACTIVO,2022,VOLQUETA,PÚBLICO,MEDELLIN,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,AUTOHORMIGONERA,NO REGISTRA,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CARGADOR,NO REGISTRA,SABANETA,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,CARRETILLA APILADORA,NO REGISTRA,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,EXCAVADORA,NO REGISTRA,SABANETA,ANTIOQUIA,34,,,,
GASOLINA,ACTIVO,2022,MINI EXCAVADORA,NO REGISTRA,SABANETA,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,MINICARGADOR,NO REGISTRA,SABANETA,ANTIOQUIA,13,,,,
GASOLINA,ACTIVO,2022,MONTACARGAS,NO REGISTRA,SABANETA,ANTIOQUIA,5,,,,
GASOLINA,ACTIVO,2022,MOTONIVELADORA,NO REGISTRA,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,RETROCARGADOR,NO REGISTRA,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,RETROEXCAVADORA,NO REGISTRA,SABANETA,ANTIOQUIA,10,,,,
GASOLINA,ACTIVO,2022,SEMIREMOLQUE,NO REGISTRA,SABANETA,ANTIOQUIA,170,,,,
GASOLINA,ACTIVO,2022,TRACTOR,NO REGISTRA,SABANETA,ANTIOQUIA,16,,,,
GASOLINA,ACTIVO,2022,VIBROCOMPACTADORA,NO REGISTRA,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,OFICIAL,SABANETA,ANTIOQUIA,2,,,,
DIESEL,ACTIVO,2022,BUS,OFICIAL,SABANETA,ANTIOQUIA,1,,,,
DIESEL,ACTIVO,2022,CAMION,OFICIAL,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,OFICIAL,SABANETA,ANTIOQUIA,3,,,,
GASOLINA,ACTIVO,2022,MICROBUS,OFICIAL,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,OFICIAL,SABANETA,ANTIOQUIA,17,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PARTICULAR,SABANETA,ANTIOQUIA,8953,,,,
DIESEL,ACTIVO,2022,CAMION,PARTICULAR,SABANETA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PARTICULAR,SABANETA,ANTIOQUIA,3873,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PARTICULAR,SABANETA,ANTIOQUIA,702,,,,
GASOLINA,ACTIVO,2022,CICLOMOTOR,PARTICULAR,SABANETA,ANTIOQUIA,102,,,,
GASOLINA,ACTIVO,2022,CUADRICICLO,PARTICULAR,SABANETA,ANTIOQUIA,94,,,,
GASOLINA,ACTIVO,2022,CUATRIMOTO,PARTICULAR,SABANETA,ANTIOQUIA,16,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PARTICULAR,SABANETA,ANTIOQUIA,6,,,,
GASOLINA,ACTIVO,2022,MOTOCARRO,PARTICULAR,SABANETA,ANTIOQUIA,424,,,,
GASOLINA,ACTIVO,2022,MOTOCICLETA,PARTICULAR,SABANETA,ANTIOQUIA,52198,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PARTICULAR,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,TRICIMOTO,PARTICULAR,SABANETA,ANTIOQUIA,1,,,,
GASOLINA,ACTIVO,2022,AUTOMOVIL,PÚBLICO,SABANETA,ANTIOQUIA,63,,,,
DIESEL,ACTIVO,2022,BUS,PÚBLICO,SABANETA,ANTIOQUIA,27,,,,
GASOLINA,ACTIVO,2022,BUSETA,PÚBLICO,SABANETA,ANTIOQUIA,19,,,,
DIESEL,ACTIVO,2022,CAMION,PÚBLICO,SABANETA,ANTIOQUIA,663,,,,
GASOLINA,ACTIVO,2022,CAMIONETA,PÚBLICO,SABANETA,ANTIOQUIA,934,,,,
GASOLINA,ACTIVO,2022,CAMPERO,PÚBLICO,SABANETA,ANTIOQUIA,95,,,,
GASOLINA,ACTIVO,2022,MICROBUS,PÚBLICO,SABANETA,ANTIOQUIA,29,,,,
GASOLINA,ACTIVO,2022,TRACTOCAMION,PÚBLICO,SABANETA,ANTIOQUIA,359,,,,
