date, pm25
2023/3/6, 58
2023/3/7, 57
2023/3/8, 57
2023/3/9, 71
2023/3/10, 70
2023/3/11, 77
2023/3/12, 62
2023/3/13, 50
2023/3/14, 49
2023/3/15, 61
2023/3/16, 61
2023/3/17, 53
2023/3/18, 54
2023/3/19, 54
2023/3/20, 52
2023/3/21, 60
2023/3/22, 84
2023/3/23, 96
2023/3/24, 105
2023/3/25, 106
2023/3/26, 90
2023/3/27, 96
2023/3/28, 85
2023/3/29, 76
2023/3/30, 73
2023/3/31, 84
2023/4/1, 78
2022/10/2, 69
2022/10/3, 62
2022/10/4, 54
2022/10/5, 53
2022/10/6, 54
2022/10/7, 61
2022/10/8, 59
2022/10/9, 37
2022/10/10, 54
2022/10/11, 57
2022/10/12, 61
2022/10/13, 67
2022/10/14, 65
2022/10/15, 77
2022/10/16, 78
2022/10/17, 66
2022/10/18, 46
2022/10/19, 57
2022/10/20, 60
2022/10/21, 64
2022/10/22, 63
2022/10/23, 75
2022/10/24, 62
2022/10/25, 57
2022/10/26, 60
2022/10/27, 56
2022/10/28, 44
2022/10/29, 51
2022/10/30, 48
2022/10/31, 45
2022/11/1, 49
2022/11/2, 65
2022/11/3, 73
2022/11/4, 63
2022/11/5, 47
2022/11/6, 32
2022/11/7, 27
2022/11/8, 39
2022/11/9, 55
2022/11/10, 55
2022/11/11, 51
2022/11/12, 62
2022/11/13, 55
2022/11/14, 35
2022/11/15, 34
2022/11/16, 52
2022/11/17, 68
2022/11/18, 67
2022/11/19, 61
2022/11/20, 69
2022/11/21, 68
2022/11/22, 64
2022/11/23, 53
2022/11/24, 48
2022/11/25, 52
2022/11/26, 59
2022/11/27, 68
2022/11/28, 68
2022/11/29, 50
2022/11/30, 58
2022/12/1, 67
2022/12/2, 69
2022/12/3, 58
2022/12/4, 54
2022/12/5, 51
2022/12/6, 43
2022/12/7, 57
2022/12/8, 61
2022/12/9, 59
2022/12/10, 56
2022/12/11, 66
2022/12/12, 64
2022/12/13, 58
2022/12/14, 62
2022/12/15, 65
2022/12/16, 66
2022/12/17, 63
2022/12/18, 67
2022/12/19, 65
2022/12/20, 57
2022/12/21, 68
2022/12/22, 78
2022/12/23, 79
2022/12/24, 75
2022/12/25, 76
2022/12/26, 76
2022/12/27, 68
2022/12/28, 64
2022/12/29, 68
2022/12/30, 74
2022/12/31, 66
2023/1/1, 63
2023/1/2, 79
2022/7/2, 62
2022/7/3, 70
2022/7/4, 61
2022/7/5, 49
2022/7/6, 52
2022/7/7, 54
2022/7/8, 63
2022/7/9, 60
2022/7/10, 57
2022/7/11, 56
2022/7/12, 51
2022/7/13, 61
2022/7/14, 62
2022/7/15, 62
2022/7/16, 62
2022/7/18, 61
2022/7/19, 52
2022/7/20, 45
2022/7/21, 54
2022/7/22, 59
2022/7/23, 59
2022/7/24, 51
2022/7/25, 55
2022/7/26, 43
2022/7/27, 50
2022/7/28, 60
2022/7/29, 55
2022/7/30, 55
2022/7/31, 53
2022/8/1, 55
2022/8/2, 51
2022/8/3, 54
2022/8/4, 65
2022/8/5, 62
2022/8/6, 58
2022/8/7, 56
2022/8/8, 64
2022/8/9, 54
2022/8/10, 57
2022/8/11, 69
2022/8/12, 62
2022/8/13, 72
2022/8/14, 61
2022/8/15, 53
2022/8/16, 44
2022/8/17, 43
2022/8/18, 54
2022/8/19, 60
2022/8/20, 66
2022/8/21, 64
2022/8/22, 52
2022/8/23, 53
2022/8/24, 69
2022/8/25, 78
2022/8/26, 81
2022/8/27, 75
2022/8/28, 75
2022/8/29, 65
2022/8/30, 54
2022/8/31, 61
2022/9/1, 65
2022/9/2, 65
2022/9/3, 72
2022/9/4, 65
2022/9/5, 55
2022/9/6, 62
2022/9/7, 83
2022/9/8, 76
2022/9/9, 62
2022/9/10, 60
2022/9/11, 69
2022/9/12, 63
2022/9/13, 55
2022/9/14, 60
2022/9/15, 62
2022/9/16, 74
2022/9/17, 60
2022/9/18, 70
2022/9/19, 59
2022/9/20, 42
2022/9/21, 49
2022/9/22, 65
2022/9/23, 61
2022/9/24, 72
2022/9/25, 78
2022/9/26, 69
2022/9/27, 63
2022/9/28, 62
2022/9/29, 70
2022/9/30, 53
2022/10/1, 66
2022/4/2, 58
2022/4/3, 66
2022/4/4, 68
2022/4/5, 55
2022/4/6, 57
2022/4/7, 60
2022/4/8, 53
2022/4/9, 59
2022/4/10, 62
2022/4/11, 58
2022/4/12, 59
2022/4/13, 61
2022/4/14, 65
2022/4/15, 78
2022/4/16, 69
2022/4/17, 57
2022/4/18, 39
2022/4/19, 56
2022/4/20, 48
2022/4/21, 36
2022/4/22, 58
2022/4/23, 47
2022/4/24, 46
2022/4/25, 42
2022/4/26, 44
2022/4/27, 69
2022/4/28, 79
2022/4/29, 61
2022/4/30, 54
2022/5/1, 55
2022/5/2, 49
