date, pm25
2021/12/19, 63
2021/12/20, 78
2021/12/21, 56
2021/12/22, 61
2021/12/23, 57
2021/12/24, 54
2021/12/25, 61
2021/12/26, 66
2021/12/27, 52
2021/12/28, 53
2021/12/29, 67
2021/12/30, 64
2021/12/31, 74
2022/1/1, 64
2022/1/2, 67
2021/7/2, 55
2021/7/3, 51
2021/7/4, 54
2021/7/5, 45
2021/7/6, 48
2021/7/7, 57
2021/7/8, 55
2021/7/9, 60
2021/7/10, 61
2021/7/11, 59
2021/7/12, 52
2021/7/13, 44
2021/7/14, 51
2021/7/15, 52
2021/7/16, 58
2021/7/17, 58
2021/7/18, 54
2021/7/19, 40
2021/7/20, 34
2021/7/21, 33
2021/7/22, 49
2021/7/23, 55
2021/7/24, 59
2021/7/25, 66
2021/7/26, 54
2021/7/27, 52
2021/7/28, 55
2021/7/29, 70
2021/7/30, 56
2021/7/31, 57
2021/8/1, 52
2021/8/2, 50
2021/8/3, 51
2021/8/4, 64
2021/8/5, 80
2021/8/6, 73
2021/8/7, 70
2021/8/8, 75
2021/8/9, 65
2021/8/10, 55
2021/8/11, 57
2021/8/12, 57
2021/8/13, 58
2021/8/14, 54
2021/8/15, 53
2021/8/16, 45
2021/8/17, 47
2021/8/18, 49
2021/8/19, 54
2021/8/20, 52
2021/8/21, 54
2021/8/22, 65
2021/8/23, 61
2021/8/24, 53
2021/8/25, 48
2021/8/26, 62
2021/8/27, 58
2021/8/28, 64
2021/8/29, 58
2021/8/30, 54
2021/8/31, 39
2021/9/2, 54
2021/9/3, 48
2021/9/4, 42
2021/9/5, 53
2021/9/6, 47
2021/9/7, 43
2021/9/8, 48
2021/9/9, 61
2021/9/10, 56
2021/9/11, 49
2021/9/12, 46
2021/9/13, 38
2021/9/14, 46
2021/9/15, 55
2021/9/16, 44
2021/9/17, 44
2021/9/18, 47
2021/9/19, 48
2021/9/20, 47
2021/9/21, 35
2021/9/22, 54
2021/9/23, 61
2021/9/24, 42
2021/9/25, 54
2021/9/26, 48
2021/9/27, 39
2021/9/28, 40
2021/9/29, 51
2021/9/30, 49
2021/10/1, 57
2021/4/2, 53
2021/4/3, 54
2021/4/4, 53
2021/4/5, 53
2021/4/6, 45
2021/4/7, 48
2021/4/8, 59
2021/4/9, 56
2021/4/10, 57
2021/4/11, 57
2021/4/12, 56
2021/4/13, 53
2021/4/14, 50
2021/4/15, 59
2021/4/16, 63
2021/4/17, 55
2021/4/18, 39
2021/4/21, 58
2021/4/22, 64
2021/4/23, 72
2021/4/24, 78
2021/4/25, 60
2021/4/26, 73
2021/4/27, 69
2021/4/28, 79
2021/4/29, 55
2021/4/30, 44
2021/5/1, 54
2021/5/2, 43
2021/5/3, 41
2021/5/4, 39
2021/5/5, 48
2021/5/6, 61
2021/5/7, 63
2021/5/8, 58
2021/5/9, 56
2021/5/10, 49
2021/5/11, 51
2021/5/12, 56
2021/5/13, 48
2021/5/14, 56
2021/5/15, 55
2021/5/16, 59
2021/5/17, 50
2021/5/18, 43
2021/5/19, 42
2021/5/20, 60
2021/5/21, 54
2021/5/22, 57
2021/5/23, 62
2021/5/24, 48
2021/5/25, 50
2021/5/26, 51
2021/5/27, 49
2021/5/28, 69
2021/5/29, 68
2021/5/30, 53
2021/5/31, 59
2021/6/1, 62
2021/6/2, 53
2021/6/3, 59
2021/6/4, 61
2021/6/5, 52
2021/6/6, 56
2021/6/7, 52
2021/6/8, 42
2021/6/9, 56
2021/6/10, 55
2021/6/11, 58
2021/6/12, 68
2021/6/13, 59
2021/6/14, 58
2021/6/15, 43
2021/6/16, 52
2021/6/17, 58
2021/6/18, 55
2021/6/19, 57
2021/6/20, 56
2021/6/21, 47
2021/6/22, 36
2021/6/23, 52
2021/6/24, 61
2021/6/25, 50
2021/6/26, 51
2021/6/27, 56
2021/6/28, 53
2021/6/29, 46
2021/6/30, 54
2021/7/1, 53
2021/1/5, 44
2021/1/6, 54
2021/1/7, 54
2021/1/8, 62
2021/1/9, 61
2021/1/10, 52
2021/1/11, 40
2021/1/12, 20
2021/1/13, 39
2021/1/14, 48
2021/1/15, 52
2021/1/16, 58
2021/1/17, 57
2021/1/18, 52
2021/1/19, 56
2021/1/20, 56
2021/1/21, 57
2021/1/22, 64
2021/1/23, 67
2021/1/24, 72
2021/1/25, 66
2021/1/26, 59
2021/1/27, 59
2021/1/28, 63
2021/1/29, 69
2021/1/30, 66
2021/1/31, 71
2021/2/1, 65
2021/2/2, 59
2021/2/3, 56
2021/2/4, 54
2021/2/5, 59
2021/2/6, 62
2021/2/7, 61
2021/2/8, 62
2021/2/9, 63
2021/2/10, 61
2021/2/11, 59
2021/2/12, 60
2021/2/13, 59
2021/2/14, 64
2021/2/15, 65
2021/2/16, 69
2021/2/17, 70
2021/2/18, 72
2021/2/19, 63
2021/2/20, 58
2021/2/21, 53
2021/2/22, 46
2021/2/23, 59
2021/2/24, 71
2021/2/25, 67
2021/2/26, 69
2021/2/27, 66
2021/2/28, 58
2021/3/1, 56
2021/3/2, 62
2021/3/3, 59
2021/3/4, 67
2021/3/5, 82
2021/3/6, 86
2021/3/7, 99
2021/3/8, 106
2021/3/9, 73
2021/3/10, 59
2021/3/11, 63
2021/3/12, 53
2021/3/13, 54
2021/3/14, 69
2021/3/15, 67
2021/3/16, 68
2021/3/17, 62
2021/3/18, 59
2021/3/19, 52
2021/3/20, 53
2021/3/21, 48
2021/3/22, 56
2021/3/23, 52
2021/3/24, 47
2021/3/25, 62
2021/3/26, 70
2021/3/27, 69
2021/3/28, 65
