date, pm25
2020/11/5, 26
2020/11/6, 40
2020/11/7, 48
2020/11/8, 54
2020/11/9, 43
2020/11/10, 50
2020/11/11, 54
2020/11/12, 46
2020/11/13, 61
2020/11/14, 59
2020/11/15, 39
2020/11/16, 41
2020/11/17, 34
2020/11/18, 41
2020/11/19, 43
2020/11/20, 30
2020/11/21, 36
2020/11/22, 45
2020/11/23, 34
2020/11/24, 34
2020/11/25, 46
2020/11/26, 47
2020/11/27, 43
2020/11/28, 48
2020/11/29, 49
2020/11/30, 51
2020/12/1, 37
2020/12/2, 57
2020/12/3, 47
2020/12/4, 53
2020/12/5, 42
2020/12/6, 49
2020/12/7, 45
2020/12/8, 45
2020/12/9, 54
2020/12/10, 45
2020/12/11, 49
2020/12/12, 52
2020/12/13, 52
2020/12/14, 50
2020/12/15, 52
2020/12/16, 53
2020/12/17, 55
2020/12/18, 55
2020/12/19, 56
2020/12/20, 51
2020/12/21, 52
2020/12/22, 53
2020/12/23, 54
2020/12/24, 59
2020/12/25, 56
2020/12/26, 54
2020/12/27, 51
2020/12/28, 51
2020/12/29, 31
2020/12/30, 35
2020/12/31, 43
2021/1/1, 47
2021/1/2, 54
2021/1/3, 44
2021/1/4, 38
2020/7/2, 35
2020/7/3, 32
2020/7/4, 37
2020/7/5, 38
2020/7/6, 32
2020/7/7, 40
2020/7/8, 45
2020/7/9, 49
2020/7/10, 45
2020/7/11, 41
2020/7/12, 37
2020/7/13, 37
2020/7/14, 24
2020/7/15, 23
2020/7/16, 28
2020/7/17, 39
2020/7/18, 34
2020/7/19, 37
2020/7/20, 42
2020/7/21, 40
2020/7/22, 47
2020/7/23, 37
2020/7/24, 37
2020/7/25, 32
2020/7/26, 31
2020/7/27, 24
2020/7/28, 18
2020/7/29, 25
2020/7/30, 33
2020/7/31, 44
2020/8/1, 49
2020/8/2, 40
2020/8/3, 41
2020/8/4, 42
2020/8/5, 56
2020/8/6, 59
2020/8/7, 71
2020/8/8, 63
2020/8/9, 51
2020/8/10, 51
2020/8/11, 44
2020/8/12, 65
2020/8/13, 50
2020/8/14, 35
2020/8/15, 48
2020/8/16, 44
2020/8/17, 36
2020/8/18, 33
2020/8/19, 38
2020/8/20, 38
2020/8/21, 36
2020/8/22, 34
2020/8/23, 35
2020/8/24, 38
2020/8/25, 47
2020/8/26, 54
2020/8/27, 41
2020/8/28, 35
2020/8/29, 33
2020/8/30, 44
2020/8/31, 48
2020/9/1, 35
2020/9/2, 49
2020/9/3, 50
2020/9/4, 54
2020/9/5, 56
2020/9/6, 34
2020/9/7, 25
2020/9/8, 25
2020/9/9, 34
2020/9/10, 55
2020/9/11, 53
2020/9/12, 48
2020/9/13, 47
2020/9/14, 40
2020/9/15, 48
2020/9/16, 58
2020/9/17, 46
2020/9/18, 49
2020/9/19, 56
2020/9/20, 59
2020/9/21, 52
2020/9/22, 53
2020/9/23, 45
2020/9/24, 42
2020/9/25, 33
2020/9/26, 44
2020/9/27, 35
2020/9/28, 32
2020/9/29, 31
2020/9/30, 39
2020/10/1, 42
2020/4/2, 55
2020/4/3, 33
2020/4/4, 53
2020/4/5, 66
2020/4/6, 51
2020/4/7, 41
2020/4/8, 25
2020/4/9, 39
2020/4/10, 33
2020/4/11, 38
2020/4/12, 33
2020/4/13, 31
2020/4/14, 35
2020/4/15, 48
2020/4/16, 62
2020/4/17, 73
2020/4/18, 94
2020/4/19, 97
2020/4/20, 79
2020/4/21, 57
2020/4/22, 51
2020/4/23, 42
2020/4/24, 33
2020/4/25, 34
2020/4/26, 48
2020/4/27, 60
2020/4/28, 56
2020/4/29, 58
2020/4/30, 56
2020/5/1, 56
2020/5/2, 52
2020/5/3, 38
2020/5/4, 31
2020/5/5, 43
2020/5/6, 35
2020/5/7, 39
2020/5/8, 37
2020/5/9, 38
2020/5/10, 38
2020/5/11, 33
2020/5/12, 34
2020/5/13, 44
2020/5/14, 48
2020/5/15, 54
2020/5/16, 54
2020/5/17, 36
2020/5/18, 34
2020/5/19, 27
2020/5/20, 36
2020/5/21, 45
2020/5/22, 42
2020/5/23, 49
2020/5/24, 56
2020/5/25, 47
2020/5/26, 26
2020/5/27, 31
2020/5/28, 40
2020/5/29, 51
2020/5/30, 46
2020/5/31, 52
2020/6/1, 42
2020/6/2, 35
2020/6/3, 35
2020/6/4, 54
2020/6/5, 55
2020/6/6, 40
2020/6/7, 48
2020/6/8, 40
2020/6/9, 35
2020/6/10, 47
2020/6/11, 54
2020/6/12, 55
2020/6/13, 44
2020/6/14, 41
2020/6/15, 37
2020/6/16, 33
2020/6/17, 50
2020/6/18, 42
2020/6/19, 52
2020/6/20, 45
2020/6/21, 36
2020/6/22, 24
2020/6/23, 19
2020/6/24, 34
2020/6/25, 53
2020/6/26, 69
2020/6/27, 63
2020/6/28, 49
2020/6/29, 37
2020/6/30, 32
2020/7/1, 29
2020/1/2, 101
2020/1/3, 66
2020/1/4, 44
2020/1/5, 47
2020/1/6, 53
2020/1/7, 50
2020/1/8, 47
2020/1/9, 52
2020/1/10, 51
2020/1/11, 55
2020/1/12, 53
2020/1/13, 46
2020/1/14, 54
2020/1/15, 58
2020/1/16, 66
2020/1/17, 65
2020/1/18, 52
2020/1/19, 33
2020/1/20, 34
2020/1/21, 46
2020/1/22, 58
2020/1/26, 35
2020/1/27, 38
2020/1/28, 40
2020/1/29, 50
2020/1/30, 56
2020/1/31, 60
2020/2/1, 89
2020/2/2, 73
2020/2/3, 53
2020/2/4, 50
2020/2/5, 60
2020/2/6, 63
2020/2/7, 67
2020/2/8, 76
2020/2/9, 92
2020/2/10, 88
2020/2/11, 79
2020/2/12, 86
2020/2/13, 83
2020/2/14, 88
2020/2/15, 100
2020/2/16, 94
2020/2/17, 66
2020/2/18, 60
2020/2/19, 60
2020/2/20, 60
2020/2/21, 75
2020/2/22, 76
2020/2/23, 73
2020/2/24, 75
2020/2/25, 79
2020/2/26, 75
2020/2/27, 70
2020/2/28, 83
2020/2/29, 77
2020/3/1, 95
2020/3/2, 96
2020/3/3, 90
2020/3/4, 95
2020/3/5, 109
2020/3/6, 95
2020/3/7, 128
2020/3/8, 148
2020/3/9, 124
2020/3/10, 125
2020/3/11, 109
2020/3/12, 100
2020/3/13, 104
2020/3/14, 114
2020/3/15, 97
2020/3/16, 125
2020/3/17, 104
2020/3/18, 138
2020/3/19, 140
2020/3/20, 153
2020/3/21, 153
2020/3/22, 121
2020/3/23, 91
2020/3/24, 121
2020/3/25, 131
2020/3/26, 119
2020/3/27, 147
2020/3/28, 137
2020/3/29, 118
2020/3/30, 133
2020/3/31, 133
2020/4/1, 94
2019/12/5, 53
2019/12/6, 51
2019/12/7, 54
2019/12/8, 57
2019/12/9, 72
2019/12/10, 45
2019/12/11, 49
2019/12/12, 57
2019/12/13, 51
2019/12/14, 51
2019/12/15, 47
2019/12/16, 39
2019/12/17, 49
2019/12/18, 55
2019/12/19, 53
2019/12/20, 50
2019/12/21, 53
2019/12/22, 53
2019/12/23, 46
2019/12/24, 48
2019/12/25, 47
2019/12/26, 53
2019/12/27, 33
2019/12/28, 39
2019/12/29, 55
2019/12/30, 52
2018/10/2, 43
2018/10/3, 50
2018/10/4, 49
2018/10/5, 60
2018/10/6, 49
2018/10/7, 38
2018/10/8, 37
2018/10/9, 37
2018/10/10, 62
2018/10/11, 74
2018/10/12, 54
2018/10/13, 43
2018/10/14, 52
2018/10/15, 42
2018/10/16, 31
2018/10/17, 38
2018/10/18, 54
2018/10/19, 56
2018/10/20, 58
2018/10/21, 47
2018/10/22, 52
2018/10/23, 59
2018/10/24, 45
2018/10/25, 48
2018/10/26, 48
2018/10/27, 37
2018/10/28, 36
2018/10/29, 39
2018/10/30, 44
2018/10/31, 53
2018/11/1, 59
2018/11/2, 54
2018/11/3, 66
2018/11/4, 58
2018/11/5, 74
2018/11/6, 59
2018/11/7, 49
2018/11/8, 43
2018/11/9, 49
2018/11/10, 51
2018/11/11, 50
2018/11/12, 44
2018/11/13, 48
2018/11/14, 56
2018/11/15, 55
2018/11/16, 59
2018/11/17, 53
2018/11/18, 51
2018/11/19, 49
2018/11/20, 50
2018/11/21, 43
2018/11/22, 52
2018/11/23, 60
2018/11/24, 52
2018/11/25, 48
2018/11/26, 32
2018/11/27, 41
2018/11/28, 63
2018/11/29, 52
2018/11/30, 39
2018/12/1, 43
2018/12/2, 61
2018/12/3, 54
2018/12/4, 47
2018/12/6, 55
2018/12/7, 55
2018/12/8, 56
2018/12/9, 59
2018/12/10, 62
2018/12/11, 62
2018/12/12, 65
2018/12/13, 58
2018/12/14, 57
2018/12/15, 51
2018/12/16, 49
2018/12/17, 56
2018/12/18, 52
2018/12/19, 59
2018/12/20, 61
2018/12/21, 61
2018/12/22, 56
2018/12/23, 57
2018/12/24, 48
2018/12/25, 50
2018/12/26, 61
2018/12/27, 59
2018/12/28, 60
2018/12/29, 55
2018/12/31, 60
2018/7/2, 49
2018/7/3, 42
2018/7/4, 43
2018/7/5, 43
2018/7/6, 41
2018/7/7, 41
2018/7/8, 47
2018/7/9, 46
2018/7/10, 34
2018/7/11, 44
2018/7/12, 47
2018/7/13, 46
2018/7/14, 46
2018/7/15, 38
2018/7/16, 35
2018/7/17, 29
2018/7/18, 34
2018/7/19, 33
2018/7/20, 43
2018/7/21, 54
2018/7/22, 42
2018/7/23, 48
2018/7/24, 60
2018/7/25, 51
2018/7/26, 50
2018/7/27, 46
2018/7/28, 55
2018/7/29, 42
2018/7/30, 43
2018/7/31, 41
2018/8/1, 43
2018/8/2, 55
2018/8/3, 50
2018/8/4, 44
2018/8/5, 29
2018/8/6, 32
2018/8/7, 49
2018/8/8, 48
2018/8/9, 52
2018/8/10, 56
2018/8/11, 55
2018/8/12, 46
2018/8/13, 36
2018/8/14, 55
2018/8/15, 45
2018/8/16, 60
2018/8/17, 55
2018/8/18, 54
2018/8/19, 56
2018/8/20, 41
2018/8/21, 36
2018/8/22, 45
2018/8/23, 53
2018/8/24, 52
2018/8/25, 37
2018/8/26, 41
2018/8/27, 38
2018/8/28, 35
2018/8/29, 41
2018/8/30, 54
2018/8/31, 45
2018/9/1, 42
2018/9/2, 43
2018/9/3, 35
2018/9/4, 34
2018/9/5, 54
2018/9/6, 65
2018/9/7, 62
2018/9/8, 55
2018/9/9, 52
2018/9/10, 51
2018/9/11, 51
2018/9/12, 54
2018/9/13, 59
2018/9/14, 62
2018/9/15, 76
2018/9/16, 52
2018/9/17, 52
2018/9/18, 54
2018/9/19, 48
2018/9/20, 54
2018/9/21, 43
2018/9/22, 50
2018/9/26, 50
2018/9/27, 52
2018/9/28, 44
2018/9/29, 51
2018/9/30, 43
2018/10/1, 56
2018/6/10, 44
2018/6/11, 40
2018/6/12, 38
2018/6/13, 31
2018/6/14, 36
2018/6/15, 50
2018/6/16, 66
2018/6/17, 50
2018/6/18, 40
2018/6/19, 31
2018/6/20, 34
2018/6/21, 37
2018/6/22, 38
2018/6/23, 40
2018/6/24, 35
2018/6/25, 27
2018/6/26, 37
2018/6/27, 39
2018/6/28, 44
2018/6/29, 43
2018/6/30, 53
2018/7/1, 42
